,Unnamed: 0,Barometer,Temp,NO,PM-10,RH,Radiation,WindDir,SO2,NOx,NO2,Compass,PM-2-5,CO,PM-1,O3,Wind Spd,TSP,time,Hướng gió,Nhiệt độ,Áp suất khí quyển,Wind Spd (sai)
1551,1551,1005.0827202199905,29.31666065669134,6.22,8.03,79.74,186.65,105.21560587697074,11.41,23.196,26.83,264.16,3.13,194.65,1.47,56.83,1.013638591797465,16.69,18/6/2019 18:00:00,122.14,30.22,1003.5,1.58
1552,1552,1007.5682962528965,23.577800997199923,12.5,9.74,81.42,114.92,209.87473740312916,17.68,48.948,57.55,264.03,3.73,229.0,1.69,40.82,1.3544025867022194,19.11,18/6/2019 19:00:00,117.82,29.86,1002.4,1.42
1553,1553,1009.5139431496908,29.91109835470015,7.37,9.31,81.88,32.7,190.35499110919483,14.66,29.976,35.68,264.19,3.56,221.37,1.55,48.24,1.064653566019138,19.21,18/6/2019 20:00:00,113.63,29.6,1002.78,1.22
1554,1554,1008.5603257698385,24.914300420939632,1.4,7.44,84.72,0.09,128.67890319657235,8.95,10.392,14.14,264.67,2.8,248.08,1.2,52.6,1.4273308231130362,15.18,18/6/2019 21:00:00,113.89,29.05,1004.62,1.11
1555,1555,1008.6204946487893,23.49099538819442,1.22,8.72,87.16,,130.35999385926783,10.28,16.284,23.65,264.7,2.95,259.53,1.32,46.22,0.8498256777213204,15.38,18/6/2019 22:00:00,105.1,28.53,1005.27,0.83
1556,1556,1001.5092007904605,30.14842712634215,1.57,11.38,88.65,,153.6141967729013,15.02,20.22,29.29,264.59,3.38,286.25,1.52,39.66,1.9665861683295205,22.03,18/6/2019 23:00:00,112.15,28.29,1005.98,0.7
1557,1557,1011.6379270015068,22.62451868094938,1.64,10.82,89.06,,81.84756180581279,20.94,19.644,28.27,264.55,3.62,309.15,1.68,38.36,0.6161471637248295,19.98,19/6/2019 00:00:00,112.34,28.09,1004.87,0.61
1558,1558,1009.5937863024425,25.343192441267234,2.41,13.04,89.75,,108.3481625120632,27.71,34.776,50.81,264.56,3.95,358.77,1.81,28.72,2.5582227635324273,25.38,19/6/2019 01:00:00,100.62,27.95,1006.4,0.52
1559,1559,1011.7645190836175,25.227868848376602,3.07,16.25,90.45,,149.38991794120398,22.92,48.18,70.8,264.6,4.77,748.07,2.29,19.79,2.076840960798045,30.96,19/6/2019 02:00:00,86.59,27.97,1006.15,0.37
1560,1560,1002.8512112097887,23.751970569192594,4.86,22.83,91.2,,97.49318185864998,34.27,60.612,87.55,264.54,6.97,1129.73,3.4,17.48,1.3334894024372106,41.45,19/6/2019 03:00:00,107.68,28.11,1005.68,0.51
1561,1561,999.7652522846156,27.137495634336183,5.93,18.17,92.89,,185.92618145853658,31.16,57.18,80.52,264.51,5.45,343.5,2.54,17.76,0.7542426754057083,33.17,19/6/2019 04:00:00,135.08,28.0,1005.46,0.7
1562,1562,1006.7226726286425,22.945814863776256,4.93,14.75,94.41,,129.78473418212445,17.79,48.024,67.71,264.51,4.6,419.83,2.13,17.07,2.3507976369506856,28.02,19/6/2019 05:00:00,108.51,27.81,1003.91,0.5
1563,1563,999.509796666213,28.553909043780557,2.8,17.54,94.41,,87.15456638525629,13.56,33.168,47.63,264.34,5.76,1393.08,2.92,24.9,0.3787082871885652,32.6,19/6/2019 06:00:00,90.02,27.95,1002.37,0.39
1564,1564,1006.9497259169797,29.199627929513618,2.0,12.98,92.56,17.64,81.76348709098716,10.42,18.66,26.18,263.73,4.64,1057.22,2.35,34.27,0.34056670438722625,24.02,19/6/2019 07:00:00,94.88,27.92,1001.19,0.61
1565,1565,1007.9178214532315,25.77025432951238,3.75,11.38,90.14,47.01,181.76827215610592,12.95,19.74,25.2,264.37,3.71,912.18,1.75,36.01,2.6105190863151497,23.86,19/6/2019 08:00:00,102.57,28.14,1004.48,0.66
1566,1566,1002.917509434139,28.360955691379306,12.85,14.53,88.15,225.41,158.69892853079963,23.08,37.476,39.02,264.24,4.18,755.7,1.86,33.14,1.2005651224531537,26.98,19/6/2019 09:00:00,110.84,29.13,1004.84,0.83
1567,1567,1006.9753164150096,24.98640386585578,20.03,12.45,83.83,442.57,114.63040216356379,20.47,45.372,40.37,264.27,4.12,385.48,1.88,38.32,0.728782943927942,22.62,19/6/2019 10:00:00,118.35,30.72,1006.44,1.34
1568,1568,1006.9916139486694,28.666234537201657,33.59,14.82,82.69,558.98,167.16497522665037,27.85,65.988,51.83,264.27,5.02,278.62,2.31,38.17,2.9286496533058637,29.21,19/6/2019 11:00:00,125.59,31.2,1006.5,1.71
1569,1569,1011.8980319210481,24.82557802863292,53.38,16.17,78.39,610.48,93.96772532234367,46.94,89.784,58.86,264.16,5.98,244.27,2.87,35.86,2.1424717448545247,30.07,19/6/2019 12:00:00,112.36,31.55,1006.33,1.71
1570,1570,1004.5897142467715,26.19703651205557,54.77,18.46,77.45,594.19,183.0966678765827,52.94,99.648,72.17,264.16,7.37,225.18,3.56,33.84,0.5549990709192723,32.01,19/6/2019 13:00:00,106.9,31.7,1005.96,1.62
1571,1571,1006.6201002351856,32.07169577467728,24.99,23.98,78.14,449.96,197.79143393942067,37.33,67.644,67.69,264.39,9.08,198.47,4.11,42.33,3.0558128984153754,41.96,19/6/2019 14:00:00,102.24,31.89,1004.0,1.38
1572,1572,1007.4220866513388,29.862325725388402,10.43,40.04,77.6,296.29,189.28283408643577,20.98,34.332,37.81,264.57,12.84,408.38,5.12,55.23,1.8372586626764285,84.92,19/6/2019 15:00:00,109.61,32.22,1002.97,1.58
1573,1573,1011.2511742406593,26.877664866573024,2.94,23.68,79.1,149.64,109.9296334525018,6.68,12.444,15.0,264.83,7.12,236.63,2.79,65.3,1.0611602457054736,48.49,19/6/2019 16:00:00,131.1,31.82,1003.71,1.79
1574,1574,1006.7428801745481,24.534148945934017,3.26,12.56,77.78,177.32,90.52436077831848,5.98,12.576,14.72,264.67,3.5,248.08,1.44,60.05,1.6205407944630024,24.83,19/6/2019 17:00:00,118.06,31.89,1003.37,1.39
1575,1575,1005.8956603297058,28.571155017543855,6.51,12.22,76.2,163.4,93.58683042267916,16.28,24.288,28.08,264.49,3.66,248.08,1.55,60.32,0.9241777692439497,23.62,19/6/2019 18:00:00,121.68,31.97,1003.15,1.49
1576,1576,1006.5508911792292,27.16636643521846,5.37,11.36,77.61,111.47,177.5039448209521,21.91,28.344,36.19,264.2,3.55,297.7,1.64,58.07,0.9119869989220744,21.97,19/6/2019 19:00:00,133.59,31.63,1000.25,1.94
1577,1577,1004.0224958730992,33.27346656239862,1.64,9.86,81.77,27.95,130.13522012893335,10.43,15.0,21.0,264.26,2.88,290.07,1.33,58.95,1.7421948685830768,20.47,19/6/2019 20:00:00,139.67,31.0,1002.0,2.27
1578,1578,1003.9033683850903,26.36764326201063,1.51,8.98,85.37,0.08,113.07080720801906,5.26,12.768,17.7,264.77,3.05,278.62,1.36,55.84,0.4236333114071118,17.17,19/6/2019 21:00:00,137.4,30.49,1004.05,1.95
1579,1579,1001.9629282917817,26.153162959108702,1.24,10.94,87.25,,155.023955121752,5.55,14.448,20.74,264.59,3.44,305.33,1.54,49.28,2.653244121140937,20.91,19/6/2019 22:00:00,125.23,30.0,1001.79,1.2
1580,1580,1002.4013007996758,22.81267343096504,1.68,12.33,90.2,,189.74129288987842,6.22,25.488,37.38,264.49,3.96,431.28,1.86,34.86,1.6813385067142146,23.84,19/6/2019 23:00:00,106.45,29.5,1002.29,0.72
1581,1581,1007.433994989099,27.317575599001575,1.41,12.63,90.98,,160.71161076530208,4.58,12.216,16.99,264.4,3.92,881.65,1.88,39.62,2.2237451271225135,23.11,20/6/2019 00:00:00,94.62,29.23,1004.33,0.61
1582,1582,1005.5644555138138,26.38437806096752,1.93,15.1,91.29,,155.255785492592,6.15,9.588,12.07,264.33,5.02,1660.25,2.39,38.89,2.262440534437312,29.17,20/6/2019 01:00:00,95.89,29.11,1005.69,0.58
1583,1583,1008.3154981591637,29.153945636570075,2.13,11.87,92.2,,107.10286940578985,10.81,20.772,29.3,264.41,4.15,1347.28,2.08,38.04,1.6425450967099733,22.76,20/6/2019 02:00:00,100.23,28.93,1003.87,0.58
1584,1584,1002.2553397364987,27.70407742045208,18.15,11.86,93.54,,231.38243867981413,21.78,69.156,80.54,264.71,4.62,469.45,2.39,18.68,1.5541324908740142,22.48,20/6/2019 03:00:00,102.23,28.73,1003.42,0.68
1585,1585,1002.7215725925494,26.928598070867604,11.07,12.1,93.51,,73.13433745933654,22.05,65.1,85.05,264.55,4.58,541.97,2.35,17.61,0.5016616693612648,22.59,20/6/2019 04:00:00,96.8,28.7,1004.64,0.55
1586,1586,1004.0420242466142,27.123351345341696,7.38,12.97,92.84,,122.12833815210894,21.36,60.408,83.37,264.52,4.45,385.48,2.19,17.69,1.816853681406695,23.26,20/6/2019 05:00:00,104.97,28.75,1004.55,0.71
1587,1587,1003.2549642199973,23.153072826988804,7.09,13.21,93.35,,175.75089803308467,23.53,64.248,89.84,264.55,4.65,225.18,2.36,14.68,0.4937935271824575,22.67,20/6/2019 06:00:00,103.86,28.69,1004.69,0.72
1588,1588,1005.9044551998262,26.225660519110956,3.67,13.23,93.38,21.38,153.95072611795317,20.06,45.984,66.46,264.38,4.45,648.83,2.28,22.11,1.4944638997752346,23.99,20/6/2019 07:00:00,94.64,28.81,1004.96,0.64
1589,1589,1006.3116498051214,24.068134886499077,5.53,13.69,92.66,43.72,165.8299056914899,11.27,32.136,41.9,264.38,4.29,744.25,2.13,30.4,2.5630762593560235,24.99,20/6/2019 08:00:00,105.86,29.19,1005.33,0.83
1590,1590,1008.7092159219089,27.564295986260735,5.64,10.43,92.8,56.25,146.17317787727785,13.64,27.888,35.07,264.22,3.57,469.45,1.7,31.09,1.5797008514060917,19.71,20/6/2019 09:00:00,89.74,29.0,1005.65,0.8
1591,1591,1002.3795613693499,26.81382396437265,4.07,11.74,91.84,74.9,226.58879432199143,11.96,20.988,26.62,264.16,4.71,763.33,2.37,39.39,2.1742263972097993,22.95,20/6/2019 10:00:00,87.85,29.39,1005.97,0.63
1592,1592,1003.8566271693948,25.534621537617635,6.61,18.28,91.2,108.99,112.17724135038014,9.48,27.432,32.8,264.06,6.78,999.97,3.38,36.79,0.7897393552173638,32.62,20/6/2019 11:00:00,93.28,30.06,1006.05,0.64
1593,1593,1010.2810515451058,30.364042454030926,10.64,19.17,89.9,178.86,153.0727126966778,10.81,36.432,40.76,264.05,7.41,961.8,3.64,36.83,1.6818215202722668,34.79,20/6/2019 12:00:00,91.76,30.68,1005.75,0.68
1594,1594,1005.7653574803587,27.606006068310958,5.14,20.42,86.46,301.71,80.13502813151538,6.57,19.992,23.44,264.22,7.22,614.48,3.47,53.34,2.844101981557532,38.32,20/6/2019 13:00:00,101.13,31.56,1005.47,1.01
1595,1595,1011.0521804041676,29.354309048241426,3.32,17.54,82.09,398.72,143.35825025938638,3.65,8.88,8.82,264.38,5.96,270.98,2.71,68.56,1.6503731172591487,30.98,20/6/2019 14:00:00,114.39,32.32,1003.48,1.5
1596,1596,1008.2621185499005,29.187253180550623,5.0,17.23,80.98,379.32,185.6002936059168,3.36,15.924,17.29,264.28,5.78,206.1,2.65,66.85,1.4815259835027155,28.62,20/6/2019 15:00:00,106.89,32.72,1004.19,1.41
1597,1597,1006.5215036609862,26.57201346809611,4.47,17.23,80.59,338.56,187.67684466321953,3.12,16.812,19.49,264.3,5.72,206.1,2.59,69.86,0.5683507324120792,32.15,20/6/2019 16:00:00,106.83,32.85,1003.51,1.41
1598,1598,1007.1490285004076,22.382546291027744,2.7,17.25,80.0,289.69,134.73074174182693,3.19,9.924,11.42,263.98,5.59,236.63,2.53,72.47,2.357807819940797,33.14,20/6/2019 17:00:00,121.14,32.96,1001.61,1.75
1599,1599,1011.0148564353042,25.861890239504927,3.56,19.08,80.15,197.87,139.71761938347527,3.12,18.324,23.26,264.34,6.71,282.43,3.03,69.83,1.2305523103677725,36.12,20/6/2019 18:00:00,122.53,32.6,1001.33,2.0
1600,1600,1003.9162620264352,32.360165511985485,2.35,17.04,81.39,95.89,152.4466844334297,2.8,17.688,24.12,264.57,5.86,354.95,2.65,68.36,2.976277745353757,31.06,20/6/2019 19:00:00,123.7,32.0,1002.52,1.94
1601,1601,1006.3935169712514,29.687226990903465,2.25,16.88,81.89,23.68,183.62865898156693,2.64,17.784,24.42,264.73,5.13,347.32,2.26,65.74,0.5043896082112961,31.4,20/6/2019 20:00:00,119.9,31.38,1002.63,1.39
1602,1602,1011.5315017391038,30.128325656548803,2.35,16.83,86.08,0.14,176.14131998610617,2.19,22.932,32.35,264.54,5.67,358.77,2.58,56.78,1.095118165713807,31.04,20/6/2019 21:00:00,104.79,30.63,1003.03,0.94
1603,1603,1011.3563306448993,25.88086510290395,1.67,13.79,89.4,,196.09212506401897,1.99,17.028,24.13,264.6,5.17,316.78,2.44,52.87,1.8923676642157223,24.76,20/6/2019 22:00:00,106.8,30.11,1003.3,0.88
1604,1604,1007.7065042935523,28.878125365077814,1.49,12.93,89.12,,160.86109407792978,2.56,18.36,26.5,264.56,4.56,312.97,2.1,46.45,2.5778983150250814,22.84,20/6/2019 23:00:00,113.57,29.81,1003.69,0.79
1605,1605,1003.60972060993,26.55572370451557,2.51,15.04,89.5,,113.57208055746537,3.63,45.012,66.71,264.71,5.2,320.6,2.52,27.79,0.39227949072340307,27.79,21/6/2019 00:00:00,107.19,29.58,1002.8,0.72
1606,1606,999.1993774996183,25.324884665643953,3.17,14.77,91.69,,137.4620378360127,5.69,57.336,85.0,264.73,5.26,293.88,2.66,18.12,2.2947174411370748,26.2,21/6/2019 01:00:00,105.23,29.44,1004.32,0.65
1607,1607,1001.2512395090293,24.261374799339727,2.74,14.91,93.54,,137.9847351956196,6.73,42.948,63.11,264.68,4.72,290.07,2.25,27.03,2.77270765850106,26.86,21/6/2019 02:00:00,101.86,29.31,1003.91,0.67
1608,1608,1010.2285363578075,30.364906054055957,2.75,11.83,94.11,,200.37338266354834,4.29,18.48,24.74,264.3,3.72,893.1,1.6,40.49,1.0400811178409326,20.75,21/6/2019 03:00:00,103.0,29.34,1002.18,0.67
1609,1609,1004.9580170950284,28.84120311562861,2.31,10.34,94.27,,136.15417504692743,3.59,14.328,18.92,264.14,2.53,973.25,0.77,41.09,1.6448608475316724,18.87,21/6/2019 04:00:00,98.39,29.48,1002.14,0.64
1610,1610,1004.3397819819575,24.32518752399577,2.47,13.1,93.91,,81.38650339098004,2.71,13.572,17.49,264.49,4.7,812.95,2.22,40.88,1.680813195753223,23.48,21/6/2019 05:00:00,95.57,29.58,1003.42,0.7
1611,1611,1006.2212568855778,27.21346515763811,2.64,13.02,93.95,,186.4206775293596,2.66,11.448,13.89,263.95,5.25,370.22,2.63,39.63,0.9273591532015473,20.84,21/6/2019 06:00:00,100.94,29.47,1001.99,0.7
1612,1612,1002.8359098534062,26.34291534669072,1.97,14.7,93.84,13.82,222.76490574490822,3.04,12.96,17.3,264.26,6.01,1080.12,3.02,36.83,1.4631717817203673,24.04,21/6/2019 07:00:00,103.21,29.47,1003.64,0.78
1613,1613,1000.6192493042635,28.215563348094584,3.22,18.75,91.1,94.63,112.7343804555569,2.78,13.512,16.23,264.32,6.83,1061.03,3.47,38.06,1.8248240897185977,33.93,21/6/2019 08:00:00,105.98,30.03,1004.01,0.89
1614,1614,1011.5167856418867,25.05927281981047,5.0,19.61,86.52,239.51,224.90956076439204,3.84,16.044,17.47,263.85,6.7,538.15,3.27,37.13,1.4883093801816845,36.56,21/6/2019 09:00:00,118.24,31.07,1002.94,1.34
1615,1615,1003.0570877134983,28.4146040816891,4.3,16.61,81.56,421.29,137.52724042179122,3.4,13.392,14.4,264.33,5.96,351.13,2.73,51.33,2.0822318200905876,29.72,21/6/2019 10:00:00,134.57,32.18,1004.41,2.13
1616,1616,1009.1273353291027,22.55176079596859,3.8,15.83,78.11,539.5,180.99993929002227,2.3,10.944,11.32,264.36,6.03,286.25,2.77,66.0,1.51304544262829,26.57,21/6/2019 11:00:00,144.22,32.85,1002.89,2.5
1617,1617,1006.1497198293595,27.800958885504187,3.47,16.18,76.6,716.75,61.62457606254374,2.15,8.844,8.53,264.17,6.38,251.9,2.87,77.73,2.989433559117863,29.26,21/6/2019 12:00:00,142.69,33.52,1003.93,2.62
1618,1618,1008.0658347377289,26.73809469184043,3.1,16.34,75.4,728.07,120.68899267720695,1.66,6.984,6.2,264.13,6.39,217.55,2.92,79.68,2.734049966537156,31.53,21/6/2019 13:00:00,132.14,34.11,1003.48,2.58
1619,1619,1007.3536115276365,29.809859358676718,3.04,16.01,75.27,619.25,128.13369716418956,1.87,5.94,4.64,264.27,6.24,183.2,2.82,77.62,1.1981288148578138,28.34,21/6/2019 14:00:00,135.78,34.43,1003.03,2.96
1620,1620,1002.1298606905217,23.126726416230404,5.1,16.02,74.68,294.33,163.07996442038302,2.11,9.816,7.56,263.96,6.48,187.02,2.89,76.81,2.7753174694857554,27.44,21/6/2019 15:00:00,130.33,34.55,1001.18,2.86
1621,1621,1003.9039106461624,26.367696936220344,3.15,17.61,74.74,250.38,116.2266641240546,2.15,8.232,8.07,264.11,6.42,206.1,2.72,82.22,2.409701735985312,29.76,21/6/2019 16:00:00,128.11,34.51,1002.02,2.54
1622,1622,1009.4493172445749,27.161097763636796,2.35,18.39,74.82,223.85,175.9439614205944,2.95,7.884,8.75,264.32,6.41,232.82,2.72,86.25,1.5353088717414958,32.11,21/6/2019 17:00:00,130.2,34.29,1001.54,2.61
1623,1623,1009.1186579372924,29.522971280586866,2.66,18.8,75.3,192.0,168.09547363832453,2.79,9.444,10.73,264.41,6.79,267.17,3.02,84.61,0.8370576053787381,36.14,21/6/2019 18:00:00,126.19,33.81,999.95,2.21
1624,1624,1004.0329992797925,27.028738146594872,2.78,18.21,75.33,125.5,179.15379816862637,2.51,10.704,12.5,264.44,6.7,263.35,3.07,79.1,2.060391703161352,33.69,21/6/2019 19:00:00,120.95,33.34,1001.4,1.95
1625,1625,1006.9248323788684,29.161404507807287,7.95,21.57,79.79,24.29,99.96542346344708,2.68,45.432,58.97,264.62,7.13,297.7,3.18,51.13,0.7198223977716709,40.46,21/6/2019 20:00:00,125.5,32.46,1001.64,1.94
1626,1626,1011.0815844522034,30.666673409803035,15.25,24.17,84.47,1.08,139.4842920359993,3.59,94.2,124.27,264.63,8.25,309.15,3.9,19.4,0.5900067016371525,41.66,21/6/2019 21:00:00,120.85,31.55,1000.6,1.7
1627,1627,1004.3869971461503,22.958100194118288,3.78,18.59,87.93,,120.61062497880263,3.72,38.484,54.52,264.1,7.57,267.17,3.76,36.08,1.822911963651852,33.02,21/6/2019 22:00:00,109.5,31.05,999.67,1.19
1628,1628,1007.2427961005437,24.40905628497334,2.63,18.07,89.02,,204.38493845409928,2.53,12.72,15.89,264.42,7.14,278.62,3.64,44.85,1.5931437458838942,33.24,21/6/2019 23:00:00,109.5,30.68,1001.58,1.01
1629,1629,1009.1334301899434,28.832661482269632,2.52,20.11,87.78,,114.39261904119738,2.21,16.896,22.59,264.92,7.43,610.67,3.66,42.64,1.1655379633267726,35.87,22/6/2019 00:00:00,111.16,30.54,1003.24,0.99
1630,1630,1008.5183944262438,28.15998285237277,2.81,17.87,88.31,,146.2134194845077,3.14,39.156,57.07,264.95,7.27,393.12,3.66,25.09,1.9353461508513123,33.57,22/6/2019 01:00:00,107.44,30.35,1001.89,0.92
1631,1631,1009.1660071054326,30.93503539288524,2.23,18.46,90.4,,125.13602857355528,3.07,23.34,33.16,264.89,6.63,385.48,3.19,36.22,2.3117312020905825,33.42,22/6/2019 02:00:00,107.67,30.2,1002.93,0.92
1632,1632,1006.0117065718987,23.483244189801017,2.37,18.06,90.95,,89.95120623217618,2.36,13.272,17.16,264.84,6.11,209.92,2.83,45.23,0.48542776234647544,31.19,22/6/2019 03:00:00,116.38,30.28,1002.66,1.07
1633,1633,1008.9285473501033,25.982447992720644,2.04,15.93,88.02,,122.86496028587818,2.33,7.2,8.14,264.89,5.61,190.83,2.63,55.32,2.466539864414214,26.51,22/6/2019 04:00:00,130.55,30.68,1001.26,1.63
1634,1634,1004.0290660897372,28.062262873799632,1.96,14.61,88.56,,123.88814381608287,1.72,6.288,6.82,264.92,5.74,194.65,2.75,52.44,1.494478925430187,25.54,22/6/2019 05:00:00,115.23,30.51,1001.26,1.35
1635,1635,1008.2651945428175,27.206358182379827,2.39,16.02,90.43,,138.94338125388,1.84,15.744,21.01,264.89,6.61,221.37,3.24,39.19,1.335775177635369,25.68,22/6/2019 06:00:00,104.69,30.19,1001.14,0.94
1636,1636,1007.2669459454826,28.28954651048938,2.9,17.59,91.21,18.68,68.27886088599676,2.36,23.436,32.27,264.68,7.47,625.93,3.7,30.45,2.186941379461038,27.92,22/6/2019 07:00:00,103.45,30.08,1002.54,0.87
1637,1637,1006.6214377528282,28.102238707941837,4.83,19.58,89.24,67.72,96.19344850826165,2.47,20.016,23.95,264.57,7.8,1057.22,3.9,33.29,1.658985577491004,32.51,22/6/2019 08:00:00,102.33,30.43,1001.45,0.89
1638,1638,1009.4015156897769,29.828392914672044,6.11,18.86,87.13,161.28,143.36954127691982,3.21,19.896,21.81,264.18,7.24,480.9,3.64,31.87,0.8333324371624194,33.91,22/6/2019 09:00:00,110.32,31.08,1001.63,1.07
1639,1639,1010.4260963302247,25.390075482479947,5.27,20.41,82.83,389.13,144.88030476045745,2.77,17.268,18.98,264.13,7.59,324.42,3.68,49.22,2.907678725856481,37.8,22/6/2019 10:00:00,121.99,32.26,1003.21,1.51
1640,1640,1012.8187260083312,30.362954085795916,3.51,19.88,77.29,631.07,159.1629260200545,2.14,11.52,12.67,264.44,7.25,297.7,3.32,70.21,2.7459429670863504,35.84,22/6/2019 11:00:00,123.11,33.34,1003.14,1.9
1641,1641,1011.1188233270017,24.22827656170063,5.75,21.7,75.35,759.98,127.5387275629956,2.14,19.26,21.39,264.73,7.77,255.72,3.58,70.9,3.0385582545557943,38.24,22/6/2019 12:00:00,126.41,33.99,1002.57,2.31
1642,1642,1005.3033001863951,27.510366160904084,3.47,19.52,74.69,835.71,196.38933808287788,1.63,11.328,12.44,264.66,7.47,236.63,3.44,76.71,1.6724973098049432,34.77,22/6/2019 13:00:00,131.92,34.27,1001.78,2.83
1643,1643,1011.7197627666283,26.08542417918058,2.38,16.32,73.68,642.8,165.39428178626224,1.79,4.8,3.87,264.71,6.67,206.1,3.04,81.58,1.1834034660492254,27.96,22/6/2019 14:00:00,131.53,34.48,999.6,3.07
1644,1644,1010.6248917331582,25.51169794591256,2.45,15.56,73.21,272.05,126.41257109764216,2.04,5.052,4.16,264.43,6.38,198.47,2.89,82.33,0.7382287949567198,25.56,22/6/2019 15:00:00,128.69,34.59,999.04,2.84
1645,1645,1008.6073017839349,30.344210837539215,2.91,17.33,72.45,252.02,175.65009569450518,2.2,6.372,5.51,264.16,6.36,206.1,2.79,82.39,1.7276687841413692,30.33,22/6/2019 16:00:00,127.04,34.78,998.73,2.59
1646,1646,1009.3032531258388,26.39379935443834,2.55,19.19,73.74,212.2,113.14355203297457,2.92,6.624,6.47,264.22,6.81,221.37,3.0,77.58,0.3530948441247894,35.89,22/6/2019 17:00:00,128.96,34.52,999.94,2.71
1647,1647,1004.4323598355531,29.294890499736386,2.62,18.27,75.62,220.93,128.5110634061059,2.86,8.1,8.67,264.2,6.9,263.35,3.13,76.95,0.5287775411010169,34.45,22/6/2019 18:00:00,129.35,33.94,999.97,2.81
1648,1648,1008.7218901740841,32.27329980325428,2.66,20.25,78.09,130.68,129.17306962966884,2.67,11.136,13.37,264.01,7.86,312.97,3.75,71.87,0.7784183685182058,36.18,22/6/2019 19:00:00,130.54,33.22,998.68,2.67
1649,1649,1008.2069589519483,26.545275330828673,2.06,21.36,80.83,17.15,198.01457058876454,2.43,13.332,17.73,264.67,8.29,309.15,4.0,63.4,2.019363430819834,37.74,22/6/2019 20:00:00,130.05,32.51,1000.44,2.21
1650,1650,1004.9073912414669,26.464322652556127,2.77,21.08,84.46,0.03,158.94518606188765,1.78,36.564,53.04,264.84,8.38,282.43,4.08,45.53,0.9355571686792179,35.82,22/6/2019 21:00:00,120.08,31.76,999.45,1.8
